"Application Id","Created","Client Id","First Name","Last Name","Sub Account","Email","Phone","Loan Amount","Lead UUID","Status","Max Approved Amount","Representative","Address","City","State","Zip Code","Employment Status","Job Type","Employment Pay Frequency","Military","Employer Name","Months at Employer","Credit Score","Annual Gross Income","Housing Type","Education Level","Graduate Degree Type","University Attended","Employment Pay Frequency","Loan Purpose","Offer URL","Response","Preffered Lender","Customer UUID","Purl ID","Purl URL","Birth Date","Age","Co app email","Custom debt interest rate","Custom debt balance pre offer","Co app ssn number","Co app mobile","Current interest rate","Custom debt current monthly payment","Agent email","Custom debt projected total paid","Current debt balance","Custom debt extra interest paid","Custom debt projected payoff","Current balance","Campaign","Current payment","Interest paid","Amount paid","Agent last name","Payoff balance","Customer uuid","Agent first name","Socialsecuritynumber","Phonenumber","Spanishlanguage","Firstinput","Secondinput","Phonenumber1","Socialsecuritynumber1","Phonenumber2","Socialsecuritynumber2","Test123","Enteremail","Enter email","Lender offer limit","Median offer","Credit api status","Ssn number","Months at address","Monthly rent","Is Co-applicant?","Co app first name","Co app last name","Co app address1","Co app city","Co app state","Co app zipcode","Co app dob","Co app annual income","Monthly income","Special offer","Uncheck pre offer","Second status","Ip address","Posting ip address","User agent","Offer limit","App sent ip address","Custom rail response","Decision amount","Reference id","Rejected reason","Results url","Is purl application","Requested uuid","Uuid","User First Name","User Last Name","User Email","User Mobile","App submitted ip address","Clicked offer type","Is drp clicked","Vcl lender id","Clicked lender","Lender name","Loan amount","Apr","Loan term","Total repayment","Monthly payment","Origination fee","Work phone","Email1","Purl source","Purl application Purl id","Purl application Purl url","Created by","Release result","Post back status","Post back status sent","Rail2ooo","Rail2mmm","Rail2m","Rail2o","Auto submitted","Freedom id","Driver license number","Driver license state","Own home","Bank aba","Bank name","Bank phone","Bank account type","Bank account number","Job type","Pay day 1","Pay day 2","Best time to call","Direct deposit","Months at bank","Redirect url","Is sold","Funded lender","Vendor price","Sent email schduler 0","Sent email schduler 1","Second look response","Sent sms schduler 0","Sent sms schduler 1","Sold amount","Last submitted","Unique lc id","Dpp unique id"
"5fc7e775d45cd80031a9f2f0","12/02/2020",30222,"joe","Adelizzi","My Company","joe@fitsyn.com","7605807414",15000,"8bd6979c-f0fc-48b8-9445-db8c16c4bb56","Offers available","-","Admin Admin","123 Lefthand Lane","Littlerock","AZ","92024","Employed",,"Biweekly","No",,,"Excellent",50000,"Rent","High school","other","na","Biweekly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=5fc7e775d45cd80031a9f2f0","https://demo.fitsyn.com/json/5fc7e775d45cd80031a9f2f0","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"offers_available","50.113.75.253",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:83.0) Gecko/20100101 Firefox/83.0",,,,15000,,,,false,"9c89b8a0-34d2-11eb-95bd-21d143729b2d","b300ad5a-5444-46eb-934b-a7c2c4cafc65","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5fc7dc5bd45cd80031a9f2ee","12/02/2020",30221,"janice","magee","My Company","joe@fitsyn.com","7605807414",42000,,"Application sent to applicant","-","Brooks A West","2601 9TH 1-2 ST","EASTMOLINE","AZ","61244","Full time",,"-","No",,,"Excellent",100000,"-","High school","other","na","-","Business","","https://demo.fitsyn.com/json/5fc7dc5bd45cd80031a9f2ee",,,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"application_sent_to_applicant","50.113.75.253",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:83.0) Gecko/20100101 Firefox/83.0",,,,,,,,false,,,"Brooks","A West","brooksawest@gmail.com","7605056724",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,,,,"5fc0b1374827e2012a376a5d",,,"5fc0b1b44827e2012a376a5e",,,,,
"5fc79b12d45cd80031a9f2eb","12/02/2020",30220,"Dwyne","Bravo","My Company","dwynebravo56@mail.com","4086577161",15500,"bbac28a2-48ae-4d36-8dc8-1c68d9af18f4","No offers","-","","500-555 N Marquette St, Pacific Palisades, CA","LosAngeles","CA","90272","Self employed",,"Weekly","No","Hola",20,"Excellent",135000,"Own outright","High school","other","na","Weekly","Emergency","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=5fc79b12d45cd80031a9f2eb","https://demo.fitsyn.com/json/5fc79b12d45cd80031a9f2eb",,,,,"","",,,,,,15.5,,,,,,,"5000",,6000,"8.62",5600,,400,,,,,,,,,,,,,,,,,,"","23",,"false",,,,,,,,,,true,,"no_offers","157.32.186.220",,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",,,,15500,,,,,"4ec120e0-34a5-11eb-95bd-21d143729b2d","5034d075-ba46-4a4a-897d-6de5d002d9ba",,,,,,,,,,,,,,,,,"2536756585",,,,,,,"test",true,,,,,,,"36582976","CA",true,"121000358","Bank Of America","2326555868","SAVING","325485687","Team Leader","06/14/2020","06/21/2020","EVENING",true,"25",,false,,,,,,,,,,,
"5fc799efd45cd80031a9f2e9","12/02/2020",30219,"Dwyne","Bravo","My Company","dwynebravo56@mail.com","8005518286",15500,"6b676d15-3738-4d30-a981-8ef7a065d5d2","No offers","-","","500-555 N Marquette St, Pacific Palisades, CA","Los Angeles","CA","90272","Self employed",,"Weekly","No","Hola",20,"Excellent",135000,"Own outright","High school","other","na","Weekly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=5fc799efd45cd80031a9f2e9","https://demo.fitsyn.com/json/5fc799efd45cd80031a9f2e9",,,,,"","",,,,,,15.5,,,,,,,"5000",,6000,"8.62",5600,,400,,,,,,,,,,,,,,,,,,"","23",,"false",,,,,,,,,,true,,"no_offers","157.32.186.220",,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",,,,15500,,,,,"befc2a90-34a4-11eb-95bd-21d143729b2d","92a2b985-fce6-4193-8dc9-460e59531a8e",,,,,,,,,,,,,,,,,"2536756585",,,,,,,"test",true,,,,,,,"36582976","CA",true,"121000358","Bank Of America","2326555868","SAVING","325485687","Team Leader","06/14/2020","06/21/2020","EVENING",true,"25",,false,,,,,,,,,,,
"5fc66128260e6f0031e251f5","12/01/2020",30218,"Dwyne","Bravo","My Company","dwynebravo56@mail.com","8005518286",15500,,"Not submitted","-","","500-555 N Marquette St, Pacific Palisades, CA","Los Angeles","CA","90272","Self employed",,"Weekly","No","Hola",20,"Excellent",135000,"Own outright","High school","other","na","Weekly","Emergency","","https://demo.fitsyn.com/json/5fc66128260e6f0031e251f5",,,,,"","",,,,,,15.5,,,,,,,"5000",,6000,"8.62",5600,,400,,,,,,,,,,,,,,,,,,"","23",,"false",,,,,,,,,,true,,"not_submitted","157.32.176.187",,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",,,,,,,,,,,,,,,,,,,,,,,,,,,"2536756585",,,,,,,"test",true,,,,,,,"36582976","CA",true,"121000358","Bank Of America","2326555868","SAVING","325485687","Team Leader","06/14/2020","06/21/2020","EVENING",true,"25",,,,,,,,,,,,,
"5fc4c622734a980031985332","11/30/2020",30217,"Jessica","Alba","My Company","jessica@apptest.life","9636525636",25000,,"Rejected","-","Brodie  Davies ","870 Harvey St. Mechanicsville, VA 23111","Miami","IA","75030",,"Employed","Weekly","No","Statum","150","Excellent (720+)",7500000,"Home Owner","High School","other","na","Weekly","Home Improvement","","https://demo.fitsyn.com/json/5fc4c622734a980031985332",,,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","176","2100","false","","","","","","","","","625000",,,"rejected","42.107.227.6",,"Mozilla/5.0 (Windows NT 6.1; rv:84.0) Gecko/20100101 Firefox/84.0",,,,25000,"",,"",false,,,"Brodie ","Davies ","brodie@apptest.life","7957275555",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
"5fbebfeaa71f3e0031955340","11/25/2020",30216,"WILLIE","BOOZE","My Company","willie_booze_fityn_j1@yopmail.com","8569798438",23300,,"Rejected","-","","6467 LOST HOLLY","SANANTONIO","TX","78240",,"Employed","Monthly","No","fqwefeq","13","Fair (600-660)",112000,"Home Owner","High School","other","na","Monthly","Debt Consolidation","","https://demo.fitsyn.com/json/5fbebfeaa71f3e0031955340",,"1649309",,,"","",,,,,,,,,,,,,,,,,,,,"1649309",,,,,,,,,,,,,,,,,"","24","200","false","","","","","","","","","9333",true,,"rejected","40.90.241.49",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",,,,23300,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5fbeb9c8a71f3e003195533f","11/25/2020",30215,"WILLIE","BOOZE","My Company","willie_booze_fityn_j2@yopmail.com","8569798438",23300,,"Rejected","-","","6467 LOST HOLLY","SANANTONIO","TX","78240",,"Employed","Monthly","No","fqwefeq","13","Fair (600-660)",112000,"Home Owner","High School","other","na","Monthly","Debt Consolidation","","https://demo.fitsyn.com/json/5fbeb9c8a71f3e003195533f",,,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","24","200","false","","","","","","","","","9333",true,,"rejected","49.35.29.4",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",,,,23300,"27102927",,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5fbe568d78fea50031bb2bf1","11/25/2020",30214,"Gabriel","Armstrong","My Company","gabriel@apptest.life","5589292496",22000,,"Rejected","-","Admin Admin","870 Harvey St. Mechanicsville, VA 23111","Miami","AL","98521",,"Social Security","Monthly","No","Eminem","178","Excellent (720+)",9988774455,"Home Owner","High School","other","na","Monthly","Vacation","","https://demo.fitsyn.com/json/5fbe568d78fea50031bb2bf1",,,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","160","187","false","","","","","","","","","832397871",,,"rejected","42.107.227.54",,"Mozilla/5.0 (Windows NT 6.1; rv:84.0) Gecko/20100101 Firefox/84.0",,,,22000,"27071711",,"",false,,,"Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5fbe562978fea50031bb2bed","11/25/2020",30213,"Gabriel","Armstrong","My Company","gabriel@apptest.life","5589292496",22000,"058323f9-daea-4065-ba14-577772ca3eb0","No offers","-","Admin Admin","870 Harvey St. Mechanicsville, VA 23111","Miami","AL","98521","Military",,"Twice monthly","No",,,"Fair",1122334455,"Own with mortgage","High school","other","na","Twice monthly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=5fbe562978fea50031bb2bed","https://demo.fitsyn.com/json/5fbe562978fea50031bb2bed",,,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"no_offers","42.107.227.54",,"Mozilla/5.0 (Windows NT 6.1; rv:84.0) Gecko/20100101 Firefox/84.0",,,,22000,,,,false,"a1c21e70-2f1e-11eb-82e4-5f3ea7dc61f4","04c06ef2-b526-41ce-bb8a-901c611a7959","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
"5fbe55b278fea50031bb2be9","11/25/2020",30212,"Gabriel","Armstrong","My Company","gabriel@apptest.life","5589292496",22000,,"Rejected","-","Admin Admin","870 Harvey St. Mechanicsville, VA 23111","Miami","AL","985215",,"Employed","Weekly","No","test","150","Excellent (720+)",123456789,"Home Owner","High School","other","na","Weekly","Debt Consolidation","","https://demo.fitsyn.com/json/5fbe55b278fea50031bb2be9",,,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","160","2000","false","","","","","","","","","10288066",,,"rejected","42.107.227.54",,"Mozilla/5.0 (Windows NT 6.1; rv:84.0) Gecko/20100101 Firefox/84.0",,,,22000,"27071356",,"",false,,,"Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5fbe536378fea50031bb2be8","11/25/2020",30211,"Jhon","Alley","My Company","joalley994@gmail.com","5056155028",500,,"Not submitted","-","","433 Georgia st appt 4","Albuquerque","NM","87108",,,"-","No",,,"-",30000,"-","-",,,"-","Business","","https://demo.fitsyn.com/json/5fbe536378fea50031bb2be8",,,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"not_submitted","103.206.138.64",,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36",,,,500,,,,true,,,,,,,,,,,,,,,,,,,,,"Website",,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5fbe2f1778fea50031bb2bdf","11/25/2020",30210,"Cody","Cohen","My Company","alisha@apptest.life","4799778743",23000,,"Rejected","-","Admin Admin","513 Linden Rd. Camp Hill, PA 17011","Miami","AL","75042",,"Employed","Weekly","No","Alisha","155","Excellent (720+)",1500000,"Rent","High School","other","na","Weekly","Vacation","","https://demo.fitsyn.com/json/5fbe2f1778fea50031bb2bdf",,,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","189","2100","false","","","","","","","","","125000",,,"rejected","42.107.227.54",,"Mozilla/5.0 (Windows NT 6.1; rv:84.0) Gecko/20100101 Firefox/84.0",,,,23000,"27067947",,"",false,,,"Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5fbd969b78fea50031bb2bcb","11/24/2020",30209,"joe","Adelizzi","My Company","joe@fitsyn.com","7605807414",15000,"33598225-10ac-49bd-981d-db7d0f5f72a3","Offers available",30000,"Admin Admin","123 Lefthand Lane","Littlerock","AZ","92024","Employed",,"Biweekly","No",,,"Excellent",50000,"Rent","High school","other","na","Biweekly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=5fbd969b78fea50031bb2bcb","https://demo.fitsyn.com/json/5fbd969b78fea50031bb2bcb","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"offers_available","50.113.75.253",,"Mozilla/5.0 (Linux; Android 11; Pixel 3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36",,,,15000,,,,false,"97665210-2eac-11eb-82e4-5f3ea7dc61f4","669f9042-2ac9-432f-8c1f-ce223b95ae0d","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5fbd920678fea50031bb2bc9","11/24/2020",30208,"joe","Adelizzi","My Company","joe@fitsyn.com","7605807414",15000,,"Offers available","-","Admin Admin","123 Lefthand Lane","Littlerock","AZ","92024","Full time",,"-","No",,,"Excellent",50000,"","High school",,"na","-","Business","","https://demo.fitsyn.com/json/5fbd920678fea50031bb2bc9","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,,,"offers_available","50.113.75.253",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",,,,15000,,,,false,"b988e7c0-2ea9-11eb-82e4-5f3ea7dc61f4",,"Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,"285406",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5fbd5b0778fea50031bb2bc6","11/24/2020",30207,"janice","magee","My Company","joe@fitsyn.com","7605807414",42000,"65c0cf59-030b-4000-b5c3-b8333996df97","Offer clicked","-","Brooks A West","2601 9TH 1-2 ST","EASTMOLINE","AZ","61244","Full time",,"Biweekly","No",,,"Excellent",100000,"Rent","High school","other","na","Biweekly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=5fbd5b0778fea50031bb2bc6","https://demo.fitsyn.com/json/5fbd5b0778fea50031bb2bc6","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"pending_funding","50.113.75.253",,"Mozilla/5.0 (Linux; Android 11; Pixel 3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36",,,,42000,,,,false,"26dd59d0-2e89-11eb-82e4-5f3ea7dc61f4","dc0c31e5-4ae7-4066-8c0e-089db890d067","Brooks","A West","brooksawest@gmail.com","7605056724",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,"285372",,,,,,,,,,,,,,,,false,,,,,"{""uuid"":""dc0c31e5-4ae7-4066-8c0e-089db890d067"",""leadUuid"":""65c0cf59-030b-4000-b5c3-b8333996df97"",""loanAmount"":42000,""creditCardOffers"":[],""lifeInsuranceOffers"":[],""lineOfCreditOffers"":[],""loanOffers"":[],""mortgageOffers"":[],""savingsOffers"":[],""specialOffers"":[],""pendingOriginators"":[],""pendingResponses"":[]}",,,,,,
"5fbd4cd478fea50031bb2bc5","11/24/2020",30206,"janice","magee","My Company","joe@fitsyn.com","7605807414",42000,"88e28708-ea9f-4f30-b183-e41954cda44c","Offer clicked","-","Brooks A West","2601 9TH 1-2 ST","EASTMOLINE","AZ","61244","Full time",,"Weekly","No",,,"Excellent",100000,"Rent","High school","other","na","Weekly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=5fbd4cd478fea50031bb2bc5","https://demo.fitsyn.com/json/5fbd4cd478fea50031bb2bc5","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"pending_funding","50.113.75.253",,"Mozilla/5.0 (Linux; Android 11; Pixel 3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36",,,,42000,,,,false,"aa9364d0-2e80-11eb-82e4-5f3ea7dc61f4","62f54602-9ff6-4002-8717-6c1f3d337173","Brooks","A West","brooksawest@gmail.com","7605056724",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,"285366",,,,,,,,,,,,,,,,false,,,,,"{""uuid"":""62f54602-9ff6-4002-8717-6c1f3d337173"",""leadUuid"":""88e28708-ea9f-4f30-b183-e41954cda44c"",""loanAmount"":42000,""creditCardOffers"":[],""lifeInsuranceOffers"":[],""lineOfCreditOffers"":[],""loanOffers"":[],""mortgageOffers"":[],""savingsOffers"":[],""specialOffers"":[],""pendingOriginators"":[],""pendingResponses"":[]}",,,,,,
"5fbd2f5c78fea50031bb2bc3","11/24/2020",30205,"joe","Adelizzi","My Company","joe@fitsyn.com","7605807414",15000,"a04e1d16-a083-4365-b6d2-de32d190f0d5","Offers available","-","Admin Admin","123 Lefthand Lane","Littlerock","AZ","92005","Full time",,"Biweekly","No",,,"Excellent",50000,"Rent","High school","other","na","Biweekly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=5fbd2f5c78fea50031bb2bc3","https://demo.fitsyn.com/json/5fbd2f5c78fea50031bb2bc3","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"offers_available","50.113.75.253",,"Mozilla/5.0 (Linux; Android 11; Pixel 3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36",,,,15000,,,,false,"06de4690-2e6f-11eb-82e4-5f3ea7dc61f4","d70537d0-aad2-484d-8064-459dd6ade5b0","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,false,,,,,"{""uuid"":""d70537d0-aad2-484d-8064-459dd6ade5b0"",""leadUuid"":""a04e1d16-a083-4365-b6d2-de32d190f0d5"",""loanAmount"":15000,""creditCardOffers"":[],""lifeInsuranceOffers"":[],""lineOfCreditOffers"":[],""loanOffers"":[],""mortgageOffers"":[],""savingsOffers"":[],""specialOffers"":[],""pendingOriginators"":[],""pendingResponses"":[]}",,,,,,
"5fbd2a397e3091006f445af1","11/24/2020",30204,"joe","Adelizzi","My Company","joe@fitsyn.com","7605807414",15000,"d14ca4a9-1dd6-4473-9f49-2cd13608784f","Offer clicked","-","Admin Admin","123 Lefthand Lane","Littlerock","AZ","92005","Full time",,"Biweekly","No",,,"Excellent",50000,"Own with mortgage","High school","other","na","Biweekly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=5fbd2a397e3091006f445af1","https://demo.fitsyn.com/json/5fbd2a397e3091006f445af1","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"pending_funding","50.113.75.253",,"Mozilla/5.0 (Linux; Android 11; Pixel 3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36",,,,15000,,,,false,"f9ee3b50-2e6b-11eb-8595-3172c7003910","8cf6c957-ca62-48cb-bb28-e9cb74825975","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,false,,,,,"{""uuid"":""8cf6c957-ca62-48cb-bb28-e9cb74825975"",""leadUuid"":""d14ca4a9-1dd6-4473-9f49-2cd13608784f"",""loanAmount"":15000,""creditCardOffers"":[],""lifeInsuranceOffers"":[],""lineOfCreditOffers"":[],""loanOffers"":[],""mortgageOffers"":[],""savingsOffers"":[],""specialOffers"":[],""pendingOriginators"":[],""pendingResponses"":[]}",,,,,,
"5fbd288f7e3091006f445af0","11/24/2020",30203,"joe","Adelizzi","My Company","joe@fitsyn.com","7605807414",15000,"275ab73e-59dd-4011-8124-3e92af9967ee","Offer clicked","-","Admin Admin","123 Lefthand Lane","Littlerock","AZ","92005","Full time",,"Biweekly","No",,,"Excellent",50000,"Own with mortgage","High school","other","na","Biweekly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=5fbd288f7e3091006f445af0","https://demo.fitsyn.com/json/5fbd288f7e3091006f445af0","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"pending_funding","50.113.75.253",,"Mozilla/5.0 (Linux; Android 11; Pixel 3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36",,,,15000,,,,false,"f9feab80-2e6a-11eb-8595-3172c7003910","b1d678f5-3077-495b-9c3b-6f47cb6fb14b","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,false,,,,,"{""uuid"":""b1d678f5-3077-495b-9c3b-6f47cb6fb14b"",""leadUuid"":""275ab73e-59dd-4011-8124-3e92af9967ee"",""loanAmount"":15000,""creditCardOffers"":[],""lifeInsuranceOffers"":[],""lineOfCreditOffers"":[],""loanOffers"":[],""mortgageOffers"":[],""savingsOffers"":[],""specialOffers"":[],""pendingOriginators"":[],""pendingResponses"":[]}",,,,,,
"5fbd28207e3091006f445aef","11/24/2020",30202,"joe","Adelizzi","My Company","joe@fitsyn.com","7605807414",15000,"348c5848-646e-4f07-9cf6-8e4ccbc67088","No offers","-","Admin Admin","123 Lefthand Lane","Littlerock","AZ","92005","Full time",,"Biweekly","No",,,"Excellent",50000,"Own with mortgage","High school","other","na","Biweekly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=5fbd28207e3091006f445aef","https://demo.fitsyn.com/json/5fbd28207e3091006f445aef",,,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"no_offers","50.113.75.253",,"Mozilla/5.0 (Linux; Android 11; Pixel 3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36",,,,15000,,,,false,"c33c1d80-2e6a-11eb-8595-3172c7003910","906c10d8-f681-4d56-adf9-6a9157d4eb81","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,false,,,,,"{""uuid"":""906c10d8-f681-4d56-adf9-6a9157d4eb81"",""leadUuid"":""348c5848-646e-4f07-9cf6-8e4ccbc67088"",""loanAmount"":15000,""creditCardOffers"":[],""lifeInsuranceOffers"":[],""lineOfCreditOffers"":[],""loanOffers"":[],""mortgageOffers"":[],""savingsOffers"":[],""specialOffers"":[],""pendingOriginators"":[],""pendingResponses"":[]}",,,,,,
"5fbd09377e3091006f445aed","11/24/2020",30201,"Gabriel ","Marsh ","Nina Corp","gabriel@apptest.life","7452156896",19000,"","Rejected","-","","NY Street","Singapore","LA","75005","Employed",,"Weekly","No",,,"Excellent",160000,"Rent","High school","other","na","Weekly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5f897640682e7200464c2d5c&application_id=5fbd09377e3091006f445aed","https://demo.fitsyn.com/json/5fbd09377e3091006f445aed",,,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,"false",,,,,,,,,,true,,"rejected","42.107.233.204",,"Mozilla/5.0 (Windows NT 6.1; rv:84.0) Gecko/20100101 Firefox/84.0",,,,19000,,,,true,"c867fee0-2f06-11eb-82e4-5f3ea7dc61f4","",,,,,,,,,,,,,,,,,,,"Website",,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
"5fbb9cbb03d4e50031b4a2b9","11/23/2020",30200,"Chirag","Kakadiya","My Company","test@apptest.live","9879498794",22000,,"Rejected","-","Admin Admin","Test","Jetpur","AZ","72201",,"Employed","Weekly","No","WCG","265","Excellent (720+)",1000000,"Rent","High School","other","na","Weekly","Auto","","https://demo.fitsyn.com/json/5fbb9cbb03d4e50031b4a2b9",,,,,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","1752","2100","false","","","","","","","","","83333",,,"rejected","103.250.161.208",,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36",,,,22000,"26903301",,"",false,,,"Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"test",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
